343.58035,68.375892
343.58035,65.163093
346.03719,61.194343
348.30506,64.785117
349.43899,68.753867
351.70684,72.155652
354.54166,76.313392
355.2976,81.605058
356.9985,84.817856
355.2976,87.46369
353.02975,87.46369
351.70684,77.258332
350.57291,74.42351
350.00594,76.691367
350.57291,87.652676
347.73809,88.786606
345.28125,91.24345
343.20239,91.810416
341.87947,89.164582
340.36756,88.219641
339.4226,82.738986
345.65923,78.770236
345.65923,74.42351
343.58035,68.375892
====================
333.186,85.762797
335.64285,84.817856
337.391,83.683926
338.38319,85.243079
338.85565,88.172395
339.80059,89.070086
339.80059,89.873287
340.98177,90.959968
341.54874,92.802603
341.59594,93.842037
339.04462,93.983777
336.58777,93.322319
334.46164,92.093898
333.04424,90.251263
332.43003,88.739357
333.186,85.762797
===================
322.64993,96.96034
326.47694,97.149329
328.88652,95.873659
331.57961,96.204388
334.41444,95.117707
335.54836,93.605801
338.47767,96.298881
342.39917,96.157141
345.51749,94.031024
351.94308,90.062274
355.72284,91.007215
363.66034,112.31562
366.44791,112.83534
367.67635,114.58348
368.47954,116.99308
369.32999,123.51317
423.33333,190.17872
429.85343,190.36771
430.51489,191.21815
432.40475,190.84018
433.91666,190.93468
433.53868,196.22635
455.29364,225.49209
459.97084,225.75936
460.23813,224.28938
462.24264,224.15575
463.31171,226.2939
463.04445,230.36976
464.84852,233.577
468.65711,236.58378
470.39437,236.91787
471.19616,236.31651
475.27204,239.92465
479.14745,240.45919
480.21652,239.52374
490.43957,240.32555
492.51092,244.93595
496.6536,246.74002
496.31951,248.00955
499.05901,248.81136
501.06354,251.35042
500.9299,255.96082
499.92764,256.69581
498.45766,256.29491
496.11906,253.62221
494.51542,252.61995
491.84274,252.68675
492.17683,258.56668
489.90503,259.50212
486.69781,259.63575
485.36145,258.83395
483.95829,260.50438
481.55288,259.63575
480.41697,256.82943
479.34789,255.62671
478.14518,253.22129
474.06932,252.28584
472.39888,249.47951
465.98443,246.00501
463.91308,246.13864
462.04219,244.13412
457.4318,242.86459
455.82818,243.86685
453.02185,247.94271
451.55185,249.34588
454.09093,252.08539
454.09093,256.62897
457.63224,257.76487
457.96633,259.36849
455.9618,261.10574
452.8214,261.30619
450.75006,262.77617
448.34463,262.24163
446.60737,263.11026
445.80555,264.51343
446.80782,312.4883
445.00376,311.61967
443.73424,309.34788
443.26651,306.07382
443.19971,304.13612
440.25974,302.19842
435.58251,302.93343
434.31299,303.93567
432.17484,301.19618
432.57574,294.04671
426.96308,289.90402
424.69129,289.83722
422.15221,288.50086
420.61543,286.62999
419.07863,282.95503
417.40818,281.48504
415.53731,280.5496
406.78423,280.88369
402.57474,278.27781
400.30295,275.53829
397.89751,275.67193
395.42527,272.59832
392.95303,272.13061
391.88396,276.54056
386.60539,277.1419
384.86813,281.01731
379.99046,277.81008
380.45816,275.80557
377.38458,274.4024
374.31097,272.39787
370.9701,268.18837
371.30419,260.83847
366.82591,250.04069
366.87311,246.54441
370.18041,240.68578
376.22804,238.46516
379.2046,233.36249
379.53533,228.87402
383.07884,219.6136
386.29165,219.14113
387.89804,219.37737
390.68561,217.72372
392.90624,215.12514
393.23696,213.84947
391.63057,207.70735
391.20533,204.25832
390.73287,199.72261
393.80394,194.00572
395.12686,194.00572
395.55207,193.01353
394.37089,190.98191
352.60453,191.21814
306.34968,170.42945
306.44418,167.21665
310.0822,163.20066
311.92483,162.63369
313.86196,160.60207
316.64953,152.33384
316.55503,149.12104
319.95681,145.90825
320.33479,139.24642
319.95681,137.78176
317.0275,135.84463
316.03531,133.48228
316.03531,131.02543
317.16924,129.70252
319.5316,128.19061
320.90174,127.85988
321.42146,124.17462
322.36642,122.80445
322.41362,121.10356
322.22468,118.26874
321.42143,116.70959
321.42143,116.70959
319.62605,114.96145
319.95678,108.39411
320.19302,107.21293
318.87011,105.74828
318.72837,103.71666
319.81504,101.63778
319.90954,99.795152
322.64993,96.96034
